                                                                                MagneticField                                                                   04.04.2511.32.4552  
Timestamp,MagnX,MagnY,MagnZ
1743758919.047,-39.222896575927734,9.560769081115723,-45.28508758544922
1743758919.047,-41.63972854614258,9.158011436462402,-46.88233947753906
1743758919.126,-42.56378936767578,9.558389663696289,-48.62759017944336
1743758919.126,-40.312286376953125,8.684986114501953,-45.43303680419922
1743758919.126,-40.80899429321289,9.297551155090332,-45.60149383544922
1743758919.126,-41.55153274536133,8.337226867675781,-47.7293586730957
1743758919.205,-39.54278564453125,8.811638832092285,-45.97648620605469
1743758919.205,-39.948341369628906,7.004122257232666,-47.69603729248047
1743758919.205,-41.09624099731445,12.795489311218262,-45.2598762512207
1743758919.205,-40.75080871582031,6.870530128479004,-48.13490295410156
1743758919.284,-38.7540168762207,9.22213077545166,-44.787513732910156
1743758919.284,-40.15298843383789,8.639741897583008,-46.8439826965332
1743758919.284,-42.01734161376953,11.596570014953613,-47.709205627441406
1743758919.284,-39.254547119140625,10.874246597290039,-46.594085693359375
1743758919.363,-39.3765983581543,10.64754867553711,-45.231597900390625
1743758919.363,-39.04475784301758,9.519491195678711,-46.13471603393555
1743758919.363,-40.19658660888672,11.830406188964844,-46.55846405029297
1743758919.363,-37.39226150512695,10.557258605957031,-46.52256774902344
1743758919.442,-37.98012161254883,13.589903831481934,-45.13992691040039
1743758919.442,-41.23963165283203,14.924792289733887,-46.42350387573242
1743758919.442,-41.344566345214844,13.582568168640137,-49.18408203125
1743758919.442,-36.19497299194336,11.175969123840332,-44.31812286376953
1743758919.52,-37.361366271972656,13.2040376663208,-46.333961486816406
1743758919.52,-37.232421875,15.311888694763184,-45.54061508178711
1743758919.52,-37.319297790527344,17.453088760375977,-45.020286560058594
1743758919.52,-36.80286407470703,17.885032653808594,-45.788291931152344
1743758919.599,-33.92185974121094,17.94816017150879,-43.833797454833984
1743758919.599,-35.787506103515625,20.065370559692383,-48.212310791015625
1743758919.599,-33.40278625488281,21.02093505859375,-45.25517654418945
1743758919.599,-32.59603500366211,20.875646591186523,-45.84708023071289
1743758919.677,-33.01824951171875,20.944324493408203,-46.112449645996094
1743758919.677,-33.034019470214844,23.861066818237305,-46.15604782104492
1743758919.677,-33.40057373046875,23.381895065307617,-47.079647064208984
1743758919.677,-31.88469123840332,23.91011619567871,-47.69709777832031
1743758919.756,-32.47648239135742,23.462312698364258,-49.174373626708984
1743758919.756,-32.951717376708984,26.719675064086914,-49.43488311767578
1743758919.756,-31.807558059692383,26.007062911987305,-48.447383880615234
1743758919.756,-33.29165267944336,29.16616439819336,-49.13911056518555
1743758919.835,-34.001651763916016,27.932907104492188,-51.45575714111328
1743758919.835,-32.46221923828125,28.46608543395996,-51.37155532836914
1743758919.835,-34.08292770385742,31.11564064025879,-52.29288101196289
1743758919.835,-32.833377838134766,32.50592803955078,-51.213687896728516
1743758919.914,-34.31494903564453,33.785858154296875,-53.78059005737305
1743758919.914,-33.455928802490234,34.412139892578125,-55.49774169921875
1743758919.914,-33.56460189819336,38.14867401123047,-54.834651947021484
1743758919.914,-32.980133056640625,36.43545150756836,-56.68430709838867
1743758919.993,-32.03413391113281,39.44053649902344,-57.699989318847656
1743758919.993,-34.32377243041992,39.54534149169922,-59.348304748535156
1743758919.993,-32.90768051147461,39.012203216552734,-61.41490173339844
1743758919.993,-33.322113037109375,42.00257873535156,-61.022216796875
1743758920.072,-32.96112823486328,41.92101287841797,-62.581138610839844
1743758920.072,-30.220666885375977,37.994144439697266,-63.716156005859375
1743758920.072,-32.7213020324707,42.653289794921875,-64.27535247802734
1743758920.072,-33.285701751708984,41.65168762207031,-67.25284576416016
1743758920.15,-34.637577056884766,41.07921600341797,-67.906005859375
1743758920.15,-34.218753814697266,42.329959869384766,-68.10765838623047
1743758920.15,-33.50226974487305,45.645294189453125,-68.64624786376953
1743758920.15,-33.31306838989258,42.686283111572266,-69.59260559082031
1743758920.229,-32.69606018066406,40.700130462646484,-71.63105010986328
1743758920.229,-31.374971389770508,43.14582443237305,-69.94468688964844
1743758920.229,-33.2239875793457,42.90604019165039,-71.93740844726562
1743758920.229,-33.66679000854492,41.37046813964844,-73.60850524902344
1743758920.308,-31.40530014038086,45.77971649169922,-71.58036804199219
1743758920.308,-33.32114028930664,44.48551559448242,-74.03993225097656
1743758920.308,-31.97868537902832,45.05600357055664,-73.66741943359375
1743758920.308,-33.0546989440918,48.14345169067383,-74.5147705078125
1743758920.386,-34.42891311645508,44.36643600463867,-77.41807556152344
1743758920.386,-31.999595642089844,47.69187927246094,-75.02244567871094
1743758920.386,-31.506816864013672,43.5988655090332,-77.71390533447266
1743758920.386,-30.740276336669922,45.3248176574707,-77.55326843261719
1743758920.465,-32.762718200683594,45.12730407714844,-78.55603790283203
1743758920.465,-31.5512752532959,46.22978210449219,-79.77057647705078
1743758920.465,-29.225709915161133,44.532623291015625,-77.84403228759766
1743758920.465,-29.7630558013916,46.73655700683594,-78.4310531616211
1743758920.544,-30.629392623901367,43.94924545288086,-80.04083251953125
1743758920.544,-29.12502670288086,46.63452911376953,-77.89266967773438
1743758920.544,-28.634775161743164,44.42068099975586,-78.70894622802734
1743758920.544,-29.622596740722656,46.687347412109375,-80.4033203125
1743758920.623,-26.831539154052734,45.97096633911133,-78.44621276855469
